sample_id,creature_serial,source,generation,quality,hardiness,fortitude,dexterity,endurance,intellect,cleverness,dependability,courage,fierceness,power,armor,sa1,sa2,ranged,kinetic.special,kinetic.effective,kinetic,energy.special,energy.effective,energy,blast.special,blast.effective,blast,heat.special,heat.effective,heat,cold.special,cold.effective,cold,electricity.special,electricity.effective,electricity,acid.special,acid.effective,acid,stun.special,stun.effective,stun
9785db70-20eb-4641-ac38-8c2df0cbaa28,dc3bsm2d,giant_veermok,"",3,340,108,391,500,376,210,1000,505,506,237,0,dizzy,intimidation,false,25,0,25,20,0,20,0,10,10,-99,0,-99,45,0,45,0,10,10,-99,0,-99,-99,0,-99
ab372a9f-e3dd-423f-bd42-09875821edbf,dc3bsm2d,motley_kaadu,"",3,27,9,25,504,22,116,508,507,94,87,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
6786c903-d77d-4719-bd93-d85860534572,dcfolokr,merek_harvester,"",4,738,610,643,513,747,546,765,509,97,656,1,area_combo,dizzy,false,75,0,75,-99,0,-99,0,10,10,0,10,10,0,10,10,-99,0,-99,0,10,10,-99,0,-99
64f7dba2-1f5c-4a9d-9de8-6ce57a9912ff,dcfolokr,merek_harvester,"",3,735,607,632,502,747,539,751,508,99,656,1,area_combo,dizzy,false,75,0,75,-99,0,-99,0,10,10,0,10,10,0,10,10,-99,0,-99,0,10,10,-99,0,-99
c60cdd2b-07ac-46a8-968e-40d1b5235213,dcfolokr,festering_squill,"",3,367,159,403,509,406,285,757,502,90,388,0,blinding,medium_disease,false,40,0,40,40,0,40,0,15,15,-99,0,-99,0,15,15,0,15,15,50,0,50,-99,0,-99
63e444aa-83b6-4a4b-899e-e760a7da884e,dcfolokr,corellian_butterfly_defender,"",4,126,57,134,508,129,191,757,509,103,266,0,"",intimidation,false,0,5,5,15,0,15,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99
e193e01e-ec87-4cd3-882c-616e5e4497aa,dcfolokr,rancor,"",4,624,512,660,514,651,469,514,509,556,606,1,stunning,intimidation,false,30,0,30,30,0,30,-99,0,-99,60,0,60,60,0,60,60,0,60,-99,0,-99,-99,0,-99
d34fd172-e2e0-40c1-9a4e-73955825d8b7,dcnqk0gj,merek_harvester,"",5,659,619,635,512,725,554,760,516,108,659,1,area_combo,dizzy,false,75,0,75,-99,0,-99,0,10,10,0,10,10,0,10,10,-99,0,-99,0,10,10,-99,0,-99
3874de3a-97da-490e-b165-b75985f67d70,dcnqk0gj,grassland_voritor_tracker,"",3,508,301,495,500,507,370,751,502,96,522,0,knockdown,crippling,false,65,0,65,65,0,65,0,30,30,0,30,30,0,30,30,0,30,30,-99,0,-99,0,30,30
e1c00135-ee29-4b60-a34f-09f0335d2df7,dcnqk0gj,greater_sludge_panther,"",5,434,116,483,516,415,247,970,510,419,317,0,crippling,"",false,35,0,35,0,10,10,0,10,10,-99,0,-99,-99,0,-99,-99,0,-99,45,0,45,-99,0,-99
601a4a56-7920-4873-810b-09a24322a745,dcnqk0gj,merek_cavern_creeper,"",4,535,315,595,512,607,379,761,508,97,472,0,blinding,intimidation,true,40,0,40,0,30,30,0,30,30,0,30,30,-99,0,-99,0,30,30,0,30,30,0,30,30
b7372123-5965-40bb-97ff-b28a7dd212de,dcnqk0gj,nocuous_kamurith,"",4,543,509,527,513,561,438,758,512,188,566,1,dizzy,strong_poison,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0dab2b75-5295-45d7-b6c6-a314f4e9ea4c,dd64cv09,greater_sludge_panther,"",4,492,105,445,511,464,236,962,510,419,302,0,crippling,"",false,35,0,35,0,10,10,0,10,10,-99,0,-99,-99,0,-99,-99,0,-99,45,0,45,-99,0,-99
224f02c9-9d37-45d3-8261-e6fcec8f9719,dd64cv09,greater_sludge_panther,"",4,472,109,422,512,463,238,965,508,422,302,0,crippling,"",false,35,0,35,0,10,10,0,10,10,-99,0,-99,-99,0,-99,-99,0,-99,45,0,45,-99,0,-99
00ebc9bb-6595-4dc9-b504-50343749692a,dd64cv09,kima,"",4,275,62,303,505,208,189,757,507,105,207,0,"",intimidation,false,15,0,15,20,0,20,0,5,5,-99,0,-99,0,5,5,0,5,5,-99,0,-99,-99,0,-99
24930743-4384-4bab-802e-4ccf4ab84f7f,dd64cv09,savage_guf_drolg,"",4,148,63,160,507,157,179,760,513,98,221,0,"",intimidation,false,10,0,10,0,5,5,0,5,5,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99
565c7163-c8ae-42a6-8c32-045df6bd4b53,dd64cv09,kima,"",5,278,69,310,510,299,200,760,511,102,210,0,"",intimidation,false,15,0,15,20,0,20,0,5,5,-99,0,-99,0,5,5,0,5,5,-99,0,-99,-99,0,-99
c0435e40-c245-4eb4-8b15-761099de8ae8,dd7b3m45,merek_harvester,"",3,735,606,648,505,699,545,759,502,97,648,1,area_combo,dizzy,false,75,0,75,-99,0,-99,0,10,10,0,10,10,0,10,10,-99,0,-99,0,10,10,-99,0,-99
fbc5435b-0b8d-4625-b440-acfce8af9824,dd7b3m45,huurton,fuc2li21,3,444,409,165,400,173,107,750,513,99,507,0,stunning,intimidation,true,40,0,40,-7,0,-7,-70,0,-70,-11,0,-11,-6,0,-6,-31,0,-31,-67,0,-67,-99,0,-99
d6500fe7-71e5-4347-84fc-b5c49b0fa0c2,dd7b3m45,huurton_pup,"",4,16,10,7,514,11,24,756,509,97,40,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
91032502-0350-444e-b4a3-005242b720aa,dd7b3m45,huurton_pup,"",5,17,18,14,509,12,34,766,511,104,53,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
02ba0541-34c1-4851-877e-5c562551f143,dd7b3m45,huurton,fuc2li21,3,444,404,161,398,181,103,758,512,95,503,0,stunning,intimidation,true,40,0,40,-7,0,-7,-70,0,-70,-11,0,-11,-6,0,-6,-31,0,-31,-67,0,-67,-99,0,-99
c3300868-51fc-4d1c-96e7-009bedd6f437,ddsec97p,lesser_plains_bol,"",4,65,12,55,505,48,138,762,508,98,119,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72ef7388-1986-40ba-a84a-116ed7e3be50,ddsec97p,lesser_plains_bol,"",4,54,11,64,505,63,130,759,509,97,121,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6fb4ac03-cbfb-490b-89e8-2b10262f448f,ddsec97p,lesser_plains_bol,"",4,63,8,58,512,59,133,755,514,96,128,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bca1c1ec-8c47-4e78-ad5e-537632dfd9c4,ddsec97p,lesser_plains_bol,"",3,57,10,51,509,60,126,755,505,95,119,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c8f87bab-c3e4-4bb4-a558-b8d2473e4318,ddsec97p,quenker,"",3,262,103,278,502,268,238,760,506,92,266,0,unknown,knockdown,false,25,0,25,25,0,25,0,10,10,0,10,10,0,10,10,0,10,10,0,10,10,-99,0,-99
b62c5be8-cc9d-454a-80d5-052e01bf9842,de8b5mk2,merek_harvester,"",3,681,609,679,504,701,539,753,501,96,648,1,area_combo,dizzy,false,75,0,75,-99,0,-99,0,10,10,0,10,10,0,10,10,-99,0,-99,0,10,10,-99,0,-99
f1047ddc-48b4-466f-9337-a72f23672693,de8b5mk2,huurton,fuc2li21,3,438,407,163,402,173,108,754,509,97,503,0,stunning,intimidation,true,40,0,40,-7,0,-7,-70,0,-70,-11,0,-11,-6,0,-6,-31,0,-31,-67,0,-67,-99,0,-99
f889290e-3c41-4fe9-afbd-6083b8bd4890,de8b5mk2,huurton_pup,"",5,12,16,18,518,12,29,766,515,102,44,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
b0811e48-e04c-4bbe-abb2-82c82baace2d,de8b5mk2,huurton_pup,"",5,13,20,18,518,13,34,762,517,106,53,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
1ff99655-6085-43d1-89d5-9af45221aba0,de8b5mk2,huurton,fuc2li21,3,441,404,167,399,177,101,753,517,96,509,0,stunning,intimidation,true,40,0,40,-7,0,-7,-70,0,-70,-11,0,-11,-6,0,-6,-31,0,-31,-67,0,-67,-99,0,-99
ead46800-5908-4c51-85e6-fc63f4237708,dede44tu,ancient_graul,"",5,635,514,589,513,604,434,510,519,557,520,1,dizzy,blinding,false,60,0,60,45,0,45,70,0,70,70,0,70,70,0,70,-99,0,-99,0,0,0,0,0,0
7428b43b-67d0-4f9c-b4cb-ecd2eeab6586,dede44tu,choku,fjaau5dt,3,501,348,390,380,437,256,757,497,95,491,0,dizzy,blinding,false,46,0,46,42,0,42,37,0,37,-6,0,-6,-6,0,-6,-99,0,-99,-44,0,-44,-44,0,-44
9827a051-6ce7-4141-96ca-3afa48d631f1,dede44tu,ancient_graul,"",3,636,508,577,503,654,418,509,502,554,514,1,dizzy,blinding,false,60,0,60,45,0,45,70,0,70,70,0,70,70,0,70,-99,0,-99,0,0,0,0,0,0
bbaed65e-1505-46ef-8adb-b4ac40ee13b5,dede44tu,ancient_graul,"",4,574,511,671,509,590,428,513,510,552,519,1,dizzy,blinding,false,60,0,60,45,0,45,70,0,70,70,0,70,70,0,70,-99,0,-99,0,0,0,0,0,0
12ac7526-47af-4ada-ba79-9242d6fab724,dede44tu,choku,fjaau5dt,3,499,347,388,379,437,256,758,503,100,488,0,dizzy,blinding,false,46,0,46,42,0,42,37,0,37,-6,0,-6,-6,0,-6,-99,0,-99,-44,0,-44,-44,0,-44
986f930f-e32f-40af-9877-a8f53f765fa9,dfi1gvdb,hilltop_gurreck_hunter,"",5,563,267,561,512,543,350,760,518,100,463,0,stunning,crippling,false,50,0,50,65,0,65,0,25,25,0,25,25,0,25,25,0,25,25,0,25,25,0,25,25
6b4d4805-a42d-450b-8f62-e602400d6c2b,dfi1gvdb,mott,tfm11sh9,4,425,214,268,475,275,201,760,452,102,324,0,stunning,intimidation,false,37,0,37,44,0,44,-24,0,-24,-29,0,-29,-34,0,-34,-34,0,-34,-29,0,-29,-34,0,-34
a347bce1-8fc4-4c0e-8cb4-8d6bf095c894,dfi1gvdb,mott,tfm11sh9,3,420,205,262,469,268,199,759,444,95,316,0,stunning,intimidation,false,37,0,37,44,0,44,-24,0,-24,-29,0,-29,-34,0,-34,-34,0,-34,-29,0,-29,-34,0,-34
b85b3f5f-164b-4e08-866e-2a75c8127de4,dfi1gvdb,festering_squill,"",5,421,164,436,510,392,295,764,511,110,399,0,blinding,medium_disease,false,40,0,40,40,0,40,0,15,15,-99,0,-99,0,15,15,0,15,15,50,0,50,-99,0,-99
c412556a-d923-410e-9921-b0bd73f09bcf,dfi1gvdb,mott,tfm11sh9,5,426,211,271,483,278,208,766,460,109,327,0,stunning,intimidation,false,37,0,37,44,0,44,-24,0,-24,-29,0,-29,-34,0,-34,-34,0,-34,-29,0,-29,-34,0,-34
500d923f-9c48-46eb-b0cf-0eadf3b5be05,dfr7jh02,merek_harvester,"",4,692,612,664,508,731,547,762,513,96,656,1,area_combo,dizzy,false,75,0,75,-99,0,-99,0,10,10,0,10,10,0,10,10,-99,0,-99,0,10,10,-99,0,-99
f8437fb5-c90d-454a-a178-2d49beb43699,dfr7jh02,deranged_mantigrue,"",5,603,315,561,512,601,387,760,519,108,521,0,blinding,stunning,false,50,0,50,45,0,45,70,0,70,-99,0,-99,70,0,70,70,0,70,70,0,70,70,0,70
b48d88a6-2ad6-4e51-a59e-6014daea4cab,dfr7jh02,gaping_spider_hunter,"",4,594,512,543,512,564,406,515,511,332,556,1,stunning,medium_poison,true,30,0,30,30,0,30,60,0,60,15,0,15,-99,0,-99,-99,0,-99,0,0,0,-99,0,-99
b8ea6138-775b-4ad2-92cf-781095dd75a6,dfr7jh02,merek_harvester,"",4,651,613,711,513,749,553,764,511,97,663,1,area_combo,dizzy,false,75,0,75,-99,0,-99,0,10,10,0,10,10,0,10,10,-99,0,-99,0,10,10,-99,0,-99
268e71ab-ce9b-4278-bb6d-3d6d0bed8944,dfr7jh02,razor_cat,5b4mrf1i,4,654,512,471,381,523,346,764,437,95,555,1,stunning,intimidation,true,52,0,52,-33,0,-33,-21,0,-21,16,0,16,-14,0,-14,-32,0,-32,-24,0,-24,-74,0,-74
f223e2ee-51cd-4fcd-a5bc-f90bb67b4847,di2ccqkm,choku,kjvtv7d7,3,559,506,454,371,461,252,760,521,95,395,1,dizzy,"",false,46,0,46,40,0,40,33,0,33,21,0,21,21,0,21,-99,0,-99,-7,0,-7,-7,0,-7
40783de6-246f-486a-abe8-74185a9bb925,di2ccqkm,ancient_graul,"",3,619,500,583,506,597,416,503,506,552,516,1,dizzy,blinding,false,60,0,60,45,0,45,70,0,70,70,0,70,70,0,70,-99,0,-99,0,0,0,0,0,0
7699ea0b-958e-42c0-861e-8aa644b8eeb7,di2ccqkm,ikopi,ovq577t5,4,540,439,442,468,467,338,764,516,105,472,0,dizzy,blinding,false,42,0,42,39,0,39,24,0,24,-1,0,-1,-1,0,-1,-99,0,-99,-26,0,-26,-26,0,-26
1772035a-b75f-46da-bccf-abb5ff9cc1d7,di2ccqkm,mantigrue_reaper,"",5,627,510,626,413,631,432,770,510,106,520,1,unknown,"",true,40,0,40,40,0,40,70,0,70,0,0,0,70,0,70,70,0,70,70,0,70,70,0,70
02137a13-a569-4698-a585-c2489c9f6ece,di2ccqkm,ancient_graul,"",3,565,501,592,507,577,418,510,510,549,507,1,dizzy,blinding,false,60,0,60,45,0,45,70,0,70,70,0,70,70,0,70,-99,0,-99,0,0,0,0,0,0
544548ad-006b-4ce3-9348-65a9767af4fd,dj5r2sqd,crazed_durni,"",4,44,12,53,509,49,136,964,511,96,156,0,"",crippling,false,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
c170f478-d88c-4b6f-8a07-46ae32945082,dj5r2sqd,howling_plumed_rasp,"",4,14,12,18,512,10,75,761,511,98,53,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
eb5a785c-eaa2-47b9-be6f-cff9d4432107,dj5r2sqd,durni,"",3,16,0,17,506,12,99,504,505,93,73,0,"","",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
1f57151f-3aad-4a14-9517-9154ef0a4135,dj5r2sqd,corellian_butterfly_worker,"",5,51,14,54,512,49,119,764,520,106,111,0,intimidation,"",false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
47e52b00-7bf3-47ed-8d7e-c8df1d34d696,dj5r2sqd,crazed_durni,"",3,39,2,44,499,45,125,957,500,94,150,0,"",crippling,false,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
48aea975-7e6e-4522-a94c-dfb9910fb527,dln8ukpf,razor_cat,259neltg,4,326,229,300,399,338,145,765,439,105,422,0,stunning,medium_poison,true,21,0,21,17,0,17,17,0,17,20,0,20,0,0,0,-99,0,-99,-29,0,-29,-99,0,-99
a9386852-5a10-4063-a4f2-483ec002bc8d,dln8ukpf,razor_cat,259neltg,4,325,231,303,394,338,148,763,434,102,416,0,stunning,medium_poison,true,21,0,21,17,0,17,17,0,17,20,0,20,0,0,0,-99,0,-99,-29,0,-29,-99,0,-99
e8468d5f-495b-4f9b-b77a-a1da2daba5a8,dln8ukpf,razor_cat,259neltg,4,328,228,300,392,333,142,765,442,97,419,0,stunning,medium_poison,true,21,0,21,17,0,17,17,0,17,20,0,20,0,0,0,-99,0,-99,-29,0,-29,-99,0,-99
706602da-f7de-4a26-a8d8-77dccd0e4d4f,dln8ukpf,razor_cat,259neltg,3,317,223,298,288,329,135,758,433,93,421,0,stunning,medium_poison,true,21,0,21,17,0,17,17,0,17,20,0,20,0,0,0,-99,0,-99,-29,0,-29,-99,0,-99
c4e0a700-e282-4d3b-b2f5-fa3ca6193423,dln8ukpf,razor_cat,rgo5lk9o,5,391,235,392,456,381,148,770,351,106,414,0,"",intimidation,true,14,0,14,17,0,17,0,22,22,-27,0,-27,-23,0,-23,-4,0,-4,4,0,4,-99,0,-99
188042d1-0ddd-4cc9-9909-6e149d440843,dodd8r81,choku,kjvtv7d7,4,559,508,460,377,462,259,759,521,97,395,1,dizzy,"",false,46,0,46,40,0,40,33,0,33,21,0,21,21,0,21,-99,0,-99,-7,0,-7,-7,0,-7
91f9a814-c53b-4e69-bac4-47d187d75e8e,dodd8r81,mantigrue_reaper,"",5,638,519,629,519,587,434,763,520,109,525,1,unknown,"",true,40,0,40,40,0,40,70,0,70,0,0,0,70,0,70,70,0,70,70,0,70,70,0,70
9ab749ee-c913-49fb-9a70-fd4196953ca9,dodd8r81,ikopi,ovq577t5,4,533,444,433,468,457,334,762,521,105,471,0,dizzy,blinding,false,42,0,42,39,0,39,24,0,24,-1,0,-1,-1,0,-1,-99,0,-99,-26,0,-26,-26,0,-26
ab4524d9-166f-474e-97d3-0c177fb3c83c,dodd8r81,ancient_graul,"",3,639,501,582,508,649,418,509,507,548,514,1,dizzy,blinding,false,60,0,60,45,0,45,70,0,70,70,0,70,70,0,70,-99,0,-99,0,0,0,0,0,0
06406a53-8035-40ca-b348-01691ecbe126,dodd8r81,ancient_graul,"",3,621,503,577,501,598,425,507,501,545,513,1,dizzy,blinding,false,60,0,60,45,0,45,70,0,70,70,0,70,70,0,70,-99,0,-99,0,0,0,0,0,0
1567f414-4f0a-44a1-8413-5b6de03ca672,dq388v2f,greater_sludge_panther,"",5,446,119,421,511,487,245,968,513,424,308,0,crippling,"",false,35,0,35,0,10,10,0,10,10,-99,0,-99,-99,0,-99,-99,0,-99,45,0,45,-99,0,-99
4b37abbd-9c86-4645-9d7f-a953b4d68a56,dq388v2f,greater_sludge_panther,"",5,436,114,407,506,475,245,958,509,424,306,0,crippling,"",false,35,0,35,0,10,10,0,10,10,-99,0,-99,-99,0,-99,-99,0,-99,45,0,45,-99,0,-99
49d6ea63-3689-4004-8a52-2ff01fc84375,dq388v2f,kima,"",3,307,58,274,509,293,186,758,509,95,202,0,"",intimidation,false,15,0,15,20,0,20,0,5,5,-99,0,-99,0,5,5,-99,0,-99,-99,0,-99,-99,0,-99
62253576-8788-4d38-a02f-8c1259f9d6e7,dq388v2f,savage_guf_drolg,"",5,159,63,157,509,161,180,767,510,101,219,0,"",intimidation,false,10,0,10,0,5,5,0,5,5,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99
06b9adf7-e6db-422e-9d63-26a17fd9f357,dq388v2f,kima,"",3,305,57,283,501,293,188,751,506,100,205,0,"",intimidation,false,15,0,15,20,0,20,0,5,5,-99,0,-99,0,5,5,-99,0,-99,-99,0,-99,-99,0,-99
e4722bde-846b-4a9c-b9d5-44d558cf4662,drvslhsd,voritor_lizard,"",3,367,107,381,505,368,240,757,506,92,263,0,intimidation,"",true,0,10,10,0,10,10,0,10,10,0,10,10,0,10,10,0,10,10,0,10,10,-99,0,-99
f5f81aaf-bf34-40e2-b14d-8cd036899e61,drvslhsd,noxious_vrelt_scavenger,"",5,71,14,67,511,68,142,764,518,103,130,0,stunning,mild_disease,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
6b60dd46-2f94-4f9e-b3e4-eb1167beceaf,drvslhsd,noxious_vrelt_scavenger,"",4,63,11,55,510,62,138,756,509,99,122,0,stunning,mild_disease,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
0ac446c2-b055-4d62-b7b9-7952b682b3ee,drvslhsd,noxious_vrelt_scavenger,"",4,59,9,53,510,57,131,758,513,99,127,0,stunning,mild_disease,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,-99
99102a19-8b1c-4984-825f-0b560b8c31df,drvslhsd,male_tybis,"",2,388,100,389,504,349,230,746,498,90,269,0,"","",false,0,10,10,0,10,10,0,10,10,0,10,10,0,10,10,0,10,10,0,10,10,-99,0,-99
4086a95c-c4f3-4ec6-958a-67ea2212b2a6,dta2275t,merek_harvester,"",3,715,608,678,499,682,545,756,503,97,657,1,area_combo,dizzy,false,75,0,75,-99,0,-99,0,10,10,0,10,10,0,10,10,-99,0,-99,0,10,10,-99,0,-99
2958572f-3b15-4d72-a2f8-a60cf2bf5f2e,dta2275t,corellian_butterfly_defender,"",5,135,63,129,517,130,202,770,510,104,274,0,"",intimidation,false,0,5,5,15,0,15,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99
aacc9ac0-b730-4801-be0e-cfb336080e48,dta2275t,corellian_butterfly_defender,"",5,128,62,132,515,125,194,762,520,104,278,0,"",intimidation,false,0,5,5,15,0,15,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99
72cde55b-5161-4270-8595-b19ab7d123fe,dta2275t,festering_squill,"",4,428,161,429,509,383,287,755,512,102,389,0,blinding,medium_disease,false,40,0,40,40,0,40,0,15,15,-99,0,-99,0,15,15,0,15,15,50,0,50,-99,0,-99
2cd77486-59a7-4710-92c1-c69389707c19,dta2275t,rancor,"",5,626,517,666,515,661,481,510,512,563,691,1,stunning,intimidation,false,30,0,30,30,0,30,-99,0,-99,60,0,60,60,0,60,60,0,60,-99,0,-99,-99,0,-99
f6d46c35-2382-4278-9d87-5667c71541e1,dvveblt9,greater_sludge_panther,"",3,437,101,466,508,435,238,959,507,411,305,0,crippling,"",false,35,0,35,0,10,10,0,10,10,-99,0,-99,-99,0,-99,-99,0,-99,45,0,45,-99,0,-99
e8381a3a-d73d-4bd7-af71-42b3ca9cf602,dvveblt9,greater_sludge_panther,"",3,430,110,468,509,444,233,955,505,417,304,0,crippling,"",false,35,0,35,0,10,10,0,10,10,-99,0,-99,-99,0,-99,-99,0,-99,45,0,45,-99,0,-99
99f4a531-de75-4656-b7c3-62b465f5154e,dvveblt9,kima,"",4,281,57,283,511,293,190,760,506,104,210,0,"",intimidation,false,15,0,15,20,0,20,0,5,5,-99,0,-99,0,5,5,0,5,5,-99,0,-99,-99,0,-99
625e3fa3-f260-4165-9460-2c64b5b2e414,dvveblt9,savage_guf_drolg,"",4,166,56,152,514,154,174,758,505,101,213,0,"",intimidation,false,10,0,10,0,5,5,0,5,5,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99
972543df-ae07-46da-abb5-81e49c6a71f2,dvveblt9,kima,"",4,275,63,254,513,296,199,758,512,104,202,0,"",intimidation,false,15,0,15,20,0,20,0,5,5,-99,0,-99,0,5,5,0,5,5,-99,0,-99,-99,0,-99
8f2fd2d4-1759-48bc-a45e-31a32c1f235e,e0dofdgr,merek_harvester,"",5,735,616,725,514,725,549,769,517,105,662,1,area_combo,dizzy,false,75,0,75,-99,0,-99,0,10,10,0,10,10,0,10,10,-99,0,-99,0,10,10,-99,0,-99
6f58b86e-c408-47ab-911f-cf639f6b8a9a,e0dofdgr,merek_harvester,"",4,665,614,753,511,701,546,755,508,98,655,1,area_combo,dizzy,false,75,0,75,-99,0,-99,0,10,10,0,10,10,0,10,10,-99,0,-99,0,10,10,-99,0,-99
b27080e3-20b9-4c9e-98a4-c4348358268d,e0dofdgr,ikopi,kejdi287,4,357,100,201,414,165,79,763,514,105,101,0,"","",false,28,0,28,5,0,5,0,9,9,-99,0,-99,-34,0,-34,-34,0,-34,-55,0,-55,-99,0,-99
98196c62-7eb7-433a-8714-26d463b59173,e0dofdgr,ikopi,kejdi287,5,364,106,211,422,163,76,770,519,101,114,0,"","",false,28,0,28,5,0,5,0,9,9,-99,0,-99,-34,0,-34,-34,0,-34,-55,0,-55,-99,0,-99
6e9a35ef-fb81-4528-b2f3-9ca90de7b050,e0dofdgr,ikopi,kejdi287,5,360,107,205,419,161,85,768,520,108,104,0,"","",false,28,0,28,5,0,5,0,9,9,-99,0,-99,-34,0,-34,-34,0,-34,-55,0,-55,-99,0,-99
76487e2c-db9f-43c2-b273-0b640f176330,e0egmmd6,narglatch,6td1segp,5,620,565,425,364,444,226,1000,359,103,428,1,strong_poison,strong_disease,true,15,0,15,10,0,10,-1,0,-1,16,0,16,16,0,16,-32,0,-32,0,0,0,-19,0,-19
eb5e9589-4c60-42cd-8759-f99a08422235,e0egmmd6,blushing_jax,"",5,504,169,507,509,537,266,763,517,108,289,0,blinding,dizzy,false,35,0,35,30,0,30,50,0,50,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99
819a7e1d-f5fe-4476-b282-5c286bc8e9f7,e0egmmd6,gnort,0lddsdcp,5,634,479,537,521,545,381,519,519,110,360,0,dizzy,mild_poison,true,47,0,47,32,0,32,-12,0,-12,50,0,50,50,0,50,-99,0,-99,-5,0,-5,-64,0,-64
8ca66d6b-c3b7-47af-9dae-5f53e6450d2c,e0egmmd6,blushing_jax,"",4,494,163,506,512,527,252,765,506,104,281,0,blinding,dizzy,false,35,0,35,30,0,30,50,0,50,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99
06652b96-4e86-4415-a2cd-a88662745d1f,e0egmmd6,narglatch,6td1segp,5,615,567,433,364,443,226,1000,366,107,430,1,strong_poison,strong_disease,true,15,0,15,10,0,10,-1,0,-1,16,0,16,16,0,16,-32,0,-32,0,0,0,-19,0,-19
72edab10-ed7e-4d2c-90c3-02dbe5d0215d,e27uddsi,greater_sludge_panther,"",5,432,117,462,518,461,242,962,515,423,311,0,crippling,"",false,35,0,35,0,10,10,0,10,10,-99,0,-99,-99,0,-99,-99,0,-99,45,0,45,-99,0,-99
6dffb2d3-b35e-43bc-9919-73e8ec587aa4,e27uddsi,greater_sludge_panther,"",5,424,119,421,510,435,249,960,512,427,312,0,crippling,"",false,35,0,35,0,10,10,0,10,10,-99,0,-99,-99,0,-99,-99,0,-99,45,0,45,-99,0,-99
e0f02456-99c3-4321-9ac7-24405c133d6c,e27uddsi,kima,"",3,286,54,285,507,291,187,751,506,99,198,0,"",intimidation,false,15,0,15,20,0,20,0,5,5,-99,0,-99,0,5,5,0,5,5,-99,0,-99,-99,0,-99
37b679bb-0fbf-479d-9fbe-c6d0f8aea1a9,e27uddsi,savage_guf_drolg,"",4,159,59,162,514,147,175,764,506,98,219,0,"",intimidation,false,10,0,10,0,5,5,0,5,5,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99,-99,0,-99
2721296a-e9d9-4199-ba90-bbd0a87936d3,e27uddsi,kima,"",5,289,62,294,518,299,202,767,516,100,213,0,"",intimidation,false,15,0,15,20,0,20,0,5,5,-99,0,-99,0,5,5,0,5,5,-99,0,-99,-99,0,-99
163eac55-08b3-47e1-8f67-cc0d7d257b7c,e2jpptk4,merek_harvester,"",4,653,607,661,513,654,550,762,505,105,653,1,area_combo,dizzy,false,75,0,75,-99,0,-99,0,10,10,0,10,10,0,10,10,-99,0,-99,0,10,10,-99,0,-99
8a003269-bf64-4981-8c2b-da2d1c6ec17e,e2jpptk4,razor_cat,dcfolokr,4,641,545,491,547,339,247,761,521,95,465,1,stunning,intimidation,false,59,0,59,-55,0,-55,-30,0,-30,6,0,6,10,0,10,-55,0,-55,-28,0,-28,-99,0,-99
