experiment_id,serial,quality,hardiness,fortitude,dexterity,endurance,intellect,cleverness,dependability,courage,fierceness,power,armor,physique,prowess,mental,psychology,aggression
44c3b014-192d-4e86-b3bd-628b062a4a3e,jspq83vn,above_average,555,441,337,303,77,45,541,522,26,129,"",f3226c52-78d3-4802-bc6f-c54b3532a5bb,9ea86f72-70b3-4510-8b4d-18aae2c042ae,a1f969c7-9604-41a5-94b4-c6f8e1a3d512,ab715d2d-997d-4715-9f47-72373eeddc6b,441bbc6c-451a-43fd-8501-29c64cfb5af0
0bfbd9b6-c27f-4cc4-8627-1753ed33cf79,ce00apsb,great_success,607,416,458,328,251,135,514,344,26,462,"",e1646760-5258-44e2-9d59-a8151b41a300,89733f76-9927-4ed8-a748-4080f7fa7d17,138a02c6-3f72-4dc6-a390-1ddef1286145,4ca717ff-6ea9-4ca1-8beb-5baf7ceb7df5,506be263-e9c8-493b-94a6-b13637df7fb6
adc80276-8997-4a1d-89a8-1ca7564016bc,vk16gh5v,high,701,616,591,503,587,446,554,511,465,575,light,087da7c5-1af6-4bce-a133-ac39a19c4e67,083ef7d8-cfd1-487e-a0fb-6259d34f2b89,d5cab361-cc1c-404f-80ae-325a74532f5d,4e6a637f-5421-461d-b150-c866242666cb,b5a0847d-4b5d-4e9a-a892-c3f29f372125
4ffb705f-a903-44eb-87ab-a239ce7365ea,obig33vp,great_success,487,378,416,311,115,60,698,353,26,391,"",58bba790-cbee-4264-87e0-2b631cd551c2,390a8c63-8508-46c5-8dcd-adc9b1281a94,267c5cb8-e245-4205-ad6b-901da7feacde,404b7265-47a0-474e-b3bb-519b81f615a3,d817b18a-1090-455b-baee-8ad7a8add384
7a8fa9c2-a27a-4fd4-bb4d-6e5495f5f205,4aghbtug,high,575,445,389,304,33,38,542,517,25,126,"",d8c95fdc-4004-4eb4-abaf-65ca30d51d2d,ddbf7002-0017-4a10-b632-aacbfb2efbfa,1a18523f-5976-43a7-bb19-4f09da7af571,285753d9-3bb0-421b-833c-7bc3b1e41680,cbcf1c5f-07d5-470e-888f-87ffab36eae2
70cbb8ff-0210-414b-809d-d4ceecf901f7,bmav9hib,high,560,459,118,279,17,14,759,510,26,145,"",87d61dea-8790-4217-8184-0cdecae9dc59,341766d2-7bfb-4c09-99f1-b6f95a4a0f79,63ffcb6c-ec42-4c45-a937-a0e7cac48847,3127ce0c-9713-4da6-a5ff-dbee6bc816eb,e915f96d-c9ff-4bfb-a633-6e1d93e0e278
0e0b8629-7ab0-45cf-ad62-2af717930633,637hvvk7,above_average,219,40,69,331,15,18,686,329,47,128,"",c21e31cd-2ccf-4c07-9a3b-245aeb8c8f53,63eeeb63-9ada-41d1-9992-bbb62a982e74,ff6f1b9f-68d9-49cc-9559-5276ba6fc785,0bec3044-3771-46d7-bf8f-25b14666dd54,e6a003cc-aaac-4b96-910b-076ef22b51bf
e0909b16-8988-4027-852a-1a88afe941de,jaq75nso,high,546,441,349,298,90,42,543,522,26,128,"",425002ca-97b4-48e4-b048-ed8ad7eb9771,49b5b858-e389-4b87-801c-c27f1dde41f5,e8537b3f-264d-406a-afd8-8544d5f5e8f9,f1ddd4b1-c1e0-4897-8921-c4362ff238d3,771a1698-216e-4f6d-99a1-a95dc7b47931
66a7bd0d-01ae-44bd-8829-f0feafc55519,gm81nbmi,great_success,467,382,449,327,230,174,694,345,27,335,"",593a3a8d-71a4-4d06-8db1-d53acae5d0e5,5c6bd76b-ad23-47ce-9b0a-d10e896186ad,74468924-856d-47c1-a883-e4bfde5bd21f,34a8fb12-fba8-4712-8e33-9c7e859366d6,3f1a0860-12f1-4c97-bb4f-4f86b6d0c5bf
0c33c860-2fef-4877-a493-e8983f47236f,kdcgdht7,above_average,130,26,75,335,70,34,691,334,25,61,"",2d74f053-e563-4a19-a94b-9d0066adb51f,2810f779-92b6-48ed-8b04-cf568b29a89d,4847c936-cae7-43ff-95f0-1135a1ae61c8,a7970028-f877-47ee-8514-196a9b727a47,22c73151-aefd-472a-9af0-88732aa758ab
ca5d97b5-0dfe-4eca-a3fa-4633309e9efd,sho0b4pk,above_average,523,406,162,333,108,99,712,510,290,497,"",0a7ca2fc-be88-4fa1-aaf5-1083c0177314,0301f5e3-067e-4dd4-a6bf-3f512f675492,5ea19c72-6376-4f46-811b-5b90cb29144d,07593d04-d916-4520-95ac-a7e607697f0b,bd650dd4-7151-4446-be28-cca548b0615a
4ba69f49-b3e8-4813-86a4-8194dc13acb1,9b99uil9,great_success,405,122,315,289,280,164,687,60,25,46,"",caa96952-74a3-4fde-8dbc-7e145251dd14,fd50e076-f325-42b6-9c5d-f1f126aaad32,a14a8181-9740-4eed-b6aa-5a75487f7878,6cf01988-82de-4e47-8516-2cd92c2f30cb,ef975273-3a12-4841-9d3a-abe72b15b98a
dae43dfa-e6fa-491e-9251-8a3d1f750bc0,ilvktmfv,high,529,405,171,334,107,33,718,512,127,322,"",2b0497a0-f6ed-42a8-be92-beec9f3862ff,a15625ee-4737-4967-a969-27834cfb5b05,610e7a6c-6d25-4575-b605-f1bea0cba0b5,81539dc1-bdf7-40ff-8c93-3b5609519993,f469c624-8235-446c-b39e-305634a64039
9e0918db-03b9-4a4f-9e0d-38cf76574f76,7ob039ah,high,311,136,272,333,129,77,715,341,47,135,"",50667325-b743-4555-bcd1-76c547d3a71e,f674e6dc-7cf7-4f3c-aca6-99144f3f8fd6,19570390-6183-4b4e-9cab-89dffe07bb1c,f4df9483-f724-4eba-9ecd-ddebcf729d43,329bb295-90fc-4e81-bba8-225089f89dcb
918cbd7b-bb00-4b30-85c4-dd4fb57ec91b,sfjejmfd,above_average,218,101,175,374,177,102,618,332,113,68,"",32613021-461f-41f3-b7de-c1ad827a9ac6,156b2486-58d5-4f0b-bb4c-53d4b49fb9d7,1b2ca5ce-2431-41fc-a7b2-f10dec41d3a6,a5096ce8-5e87-466d-97b7-3bb918c3e2bf,aa1e9f57-9aab-4238-bdf5-8fbf921a3e29
021bf7e5-27e2-4db6-ae3c-53ea9d1f1f07,6hpsmmeg,average,1,1,1,251,1,10,1000,252,9,5,"",39d6ac63-c508-4bd7-b498-c851a0ff6ec3,9d9695fb-3d51-48ef-bf6e-4db561564985,96cc8202-993c-4f52-820c-1bc82423fb8b,38b32235-ae30-4b5a-9f44-5458c7e79022,8d1a8a2e-a1a8-4715-84c5-aa53d5eff721
0fb1d02d-5f12-4a30-8c48-5d473f78e642,8rqgaej1,great_success,383,108,388,337,386,169,688,333,25,281,"",f48b31de-2d80-4133-87d9-95b76761d964,59ff26ce-4978-4bcf-8c5e-4c33fd18411d,35e5d07d-5e77-41f1-b633-842e81aacca3,77b07cf1-1f2b-41fd-8bb7-232d441169d6,38b6eb6b-326e-445b-bf21-2b49f370b93f
5630c27a-193e-4240-af05-260ad6bcc273,arnq47rm,great_success,396,361,131,276,29,28,701,344,28,199,"",df4eba98-9367-43d2-bf1f-1aae36babb66,98a68cb3-a941-42a6-a12f-8b778594199d,983a3f01-1aa5-4c66-9e0b-08ca14922444,b2258806-c84e-4632-b90e-6a3d6e517ea2,017b5fb8-7fb0-479c-99e4-2a541a19766b
20b9fff6-4989-451b-85d2-ee86bb14c6a5,ihu3gg0t,above_average,60,42,76,372,43,119,589,338,73,47,"",ee785c8c-b645-47f3-8b0f-b8a031bf634e,59f78a0c-7cac-47c5-a5f9-b0d52c22a926,00127453-74af-4edf-9bcf-21de7d18f228,3b1029f6-03c4-4137-8092-62f7d2528f2f,5f48f601-a05c-46fe-8246-80a3c717b371
e8013fd7-878c-4ddb-b5f8-1cc32d10c158,4slndd9q,high,567,445,415,305,96,45,764,523,27,137,"",594d82d0-19ad-4785-8cd8-62a31a372680,7c3e55ef-4a2e-450b-b7a0-ef6b256864e2,fa4b0471-92c5-46a0-911e-2809beba30b6,9431f2c3-5bc2-4790-8a27-2e46d6e89c89,769600ba-4624-48be-a829-69bbffb146ac
fbf2d0b4-2eed-4c2e-b064-e131d7dcd6b3,a7gkqvun,great_success,7,2,7,337,6,27,669,335,25,32,"",cc899a6e-2479-4a34-8e18-474561abf7d5,8227d2f1-95fa-416d-b320-eace14f6389d,16e4e270-5d61-42bb-966f-1686ce844766,93e10bb6-3c43-4998-8c7e-052168bc9400,4293cadf-3e95-43e5-acdf-66f0117183d6
9c40e918-839a-4872-8078-8f73d1f30eb4,vi99plrg,average,69,81,1,252,102,43,683,230,41,19,"",6edebd90-7e3b-42d9-961e-b759dcefc110,2f9a0799-fcd1-44c2-b367-8e4a952804a6,9e06b23f-4a02-4e46-a2af-5e89173d2478,f1ba5f27-2979-437f-b2df-221b979ed324,c248488c-b572-432a-8559-14ab3ac1b5a5
f208daa6-ef07-4b87-8af3-9601bae4b288,pdpfv93f,above_average,6,1,7,255,5,19,570,250,36,27,"",d071bf9d-1aa2-42b5-8e80-a21a8abb4801,,,,
618eb3ed-d612-4985-90d0-c665cceb4bad,6lbckaf3,high,671,576,686,516,672,617,514,514,381,462,light,d6338018-8658-4085-9f0a-0eb2688f247d,8d5988d3-4675-4230-8ca3-eaa581049a9f,cb6b8289-6ff4-47a5-b79d-a9ec6170bc8b,0ade00b6-90b9-466c-92fa-d538d8df6ff4,fae40bd0-db3a-41f5-a1be-10fe69362858
8ab2d7b3-fba8-40cd-a250-e9d52782473c,io95cn7j,high,512,445,108,277,17,17,758,512,100,364,"",168ac170-2031-46fd-aab3-8ccaa6cfa15b,033da318-5b0b-4556-9ce5-685b961ae25f,955e0fa8-2cad-45c1-a590-260e2435aa42,a27835d7-5970-4d6c-ba9a-3624330ce966,425c9df7-7390-474d-9a80-7955c3758f6c
fd154dcd-eb55-4e02-bb4c-cc99b60f0ffc,56okbn5e,very_high,203,43,67,337,16,12,695,334,25,129,"",61fa58b7-3a81-40ad-a99e-9093e24a9fd9,e2831384-a707-497a-bb36-58eec6a3262a,09ded9e6-3dd3-4796-b2b2-c32a05c055b8,15a36b45-1bc3-4f65-b74e-424b91c7ecef,663dc19d-6d9d-495a-84da-2eccbc04fc8f
95579587-49f9-41df-a4bb-ba1997ad5d21,r87msnb4,above_average,105,406,170,335,272,251,713,507,187,270,"",c594c90f-b391-4451-b87b-e0631c422e32,b555797e-204c-43d3-a990-a5ea0d58dfbc,5b515021-293b-455f-8f46-b2701b5902c8,7b851762-f363-4aa5-902e-943431998c3f,ace287d6-0316-4fde-b804-9a261648a7d1
ebeb5611-47de-4299-b465-6b7c2b70ca03,dldko43r,great_success,447,365,376,309,88,74,460,346,25,271,"",e3ddce63-24eb-415e-a246-4045c60c2bbd,5629b42a-f51c-47c2-9768-c749ac80d945,a4201a0f-6aca-439e-b1bf-677c03c7146c,e5c4222e-1028-46cf-8b57-3b39f129cd79,27ec0cd3-5e22-44f2-8071-befdbe78ae37
1b34ed52-fe42-4481-9dd7-a07476e194cb,mlkg2v8u,high,653,529,521,336,350,242,650,499,330,467,light,d256569f-5ca1-4bfb-8946-655e951c0c16,d1de926f-2818-4d40-b7b9-2fc734865b31,b471f06d-90cb-4396-ade1-6970196e1846,d6fc26e2-d894-4098-a1db-5dd8f562185f,b90c5c68-a840-4b7e-bc47-c6d69d23df7f
59e53bc4-f2c0-4e6b-9f16-49ada33ccbcf,4f99jnbj,high,517,410,155,334,169,170,714,512,291,461,"",bc817b6a-d26e-4bf2-af02-1397eb4db66e,92b4bbdd-ccc1-4e93-a3ce-bb1eae997a50,538f0cf4-7e8b-4d5b-8014-22d7dfc1d01f,23a8e29d-4139-44ac-9007-34f36d1b751b,a96e7b6a-3ed1-4155-b3bc-c382c93726a9
4a9b149d-be87-48a0-9f97-e0137cc5453b,gjofca6o,high,290,99,225,336,115,1,789,515,75,29,"",307e8078-ff18-4d62-aaa7-632674e367d1,8ab9fbdd-aeb7-4868-aa0b-9974df290e1c,6e265fbb-35f4-48e1-af54-ac9d64204ef3,47745647-354a-4228-99e6-e07cf57eab08,e320226f-dba9-446c-8c05-0624dd3c6746
26b48e0b-520d-4b7b-aad6-f42cede04d9b,rhsa5i07,high,584,491,121,281,14,10,758,512,102,265,"",a9245d4c-7b3c-4634-bd6b-e25b5dcd05fd,0389f729-c57d-4dee-802d-d1d94c883373,3ce87495-aa79-4ce3-acb0-5122b8ea2094,5eecd403-824b-4e00-a08a-93dc7d449fbf,e79cc362-7657-46a9-b8fd-1fed4e259eba
1b5bbdc2-01d9-4c31-9243-e03462eed544,g2nofbpk,great_success,228,31,210,332,120,71,713,340,48,97,"",7f178f5f-0a61-4c9c-a9f7-3da6a9159295,47e53f4b-9336-4639-b112-9c7827173e41,7a940aff-9378-41e6-806d-59f3e344c5e5,06eb2a6a-dc74-4436-91d1-20703b5b24ec,5f4bfcea-2376-419e-8645-627728ce6170
7164eb9c-32bc-4e6f-b454-be040c674598,ku91ska3,high,134,41,113,312,92,70,1000,349,25,114,"",61524946-7faa-4bc7-9a74-b6b2ce8460c8,1b617399-0f68-4fdb-bfc4-ec62db2a2d86,e5c10f92-17d3-4cb7-b28f-ec791d149ffa,c5e0bda4-be10-47ff-ab56-ed6488b51e44,edff88db-5cfe-4a29-aff0-3b22d8dd0d34
bb788515-b4a9-4345-910e-55a68ea1211d,21rjqq8a,high,540,509,179,179,227,68,691,173,25,140,light,fb9be236-7ada-4ce3-8a1a-c0cceae3ebd6,a2a524af-03b4-43ff-bcc7-76af5c48377a,ed421c8c-1e8c-41ad-b0f0-f78211362440,2cd7d301-e088-4447-892a-4e0057442838,f832b51b-0580-4fa4-bd2e-b17bdc883d51
6c1c8bfb-2616-4b89-93f3-94d9fc589aa7,drq6fvcp,high,560,442,387,306,102,45,546,520,25,130,"",d293be85-a09f-4661-8914-97577f5c2e61,76973a52-f2ec-453e-9ae0-9b33204364f7,c4699497-b93d-490e-a630-2e653324c9d3,06d331b7-f065-43ff-a45c-a6a14c155158,c3077d4f-12db-4438-92bd-b6075134ba91
a9d9f418-04a7-4856-acd1-5252e1982cbf,o84putqr,high,485,423,421,320,120,74,764,512,31,135,"",5a8f84d3-6582-42b0-8da4-2e2ce3b47992,aaa7c088-5732-41d0-8d52-ee88b9e871fd,55e6c3a7-a9fb-4d3e-99dc-ecfbe238a98a,92f47c16-6962-4335-bf3b-acd2b0650057,32bf5001-305e-4e6b-816d-63202b1fb032
04576998-b210-429f-bf8a-c3d01d71b9f2,hmqk1lf9,average,3,2,3,325,8,26,591,327,39,16,"",3cc9fbd9-d5c1-4864-847e-d5d5ce1ce4b7,e2bf2302-654e-4bed-a8fa-f4d38bf3c3bf,e75b59de-59dc-45c8-8184-0af08bf90207,080f020c-cf16-43f4-a42e-4276ad985d42,a0d6bbc0-a99e-4826-a249-0339b23ad25c
2ed29a43-d90f-4785-a91e-5e3ada129fba,8reehgl4,high,220,43,69,334,15,12,695,338,25,126,"",36aabf24-293d-402a-9169-c9056200d24b,6ebf62ab-dfbd-4cb7-93eb-243d7f6969bc,01e64d8a-23a2-4545-9979-bc3889d66b2c,65fcd88b-681f-444f-b5a8-a5bb7d79bc3a,e769d3a0-5cd1-4e9e-9197-9ae30d83a92e
fd95468d-8d50-407b-a1f3-1da88910380b,rfbo4fi0,high,714,636,531,317,609,491,567,521,285,630,light,b2a3d97d-1781-4f42-84f8-aa9af5820044,9d0eb4e2-ec63-4589-aa3e-74f05f8f3b5b,56035c00-fb2a-44d5-a898-10e02060c94f,9b31dae5-a03c-47ad-9518-8fd23d8faabc,0c1fc40e-082d-4ff3-81d8-9fe621d1e496
ba7cd3de-049d-4a68-a564-4f645ce43349,qvhlrubf,great_success,451,217,337,336,266,128,609,335,168,277,"",a86418f3-287b-4c0a-9cd3-7be191ae072d,74ac2f0b-6887-43e8-be00-411fee6ebfee,9f57201f-d698-4a76-ba2c-3b4c4d924b61,345a9dbf-f23c-421e-b1fa-1cce4639549c,2c9f5b10-e459-4af3-9365-8bf0cc5d9121
829465f9-46be-48d9-b3b6-634804936636,1dr7fpkh,average,402,72,361,325,376,154,326,327,378,222,"",8dee32aa-e641-41c4-90af-94673b40f0b3,65b7c115-f241-4f5d-91fe-1615606b5241,80c90780-8a0d-4e11-97ce-368f384a0a7b,4792b889-c17a-4e54-bf7c-49e882228bbf,f722e845-c64b-4665-aecb-1b595df2dae8
1a3d29b5-4fda-492f-bedd-be453d3b4468,b71e641o,high,514,413,259,386,184,172,716,510,296,408,"",7b436296-fcd9-4e6a-877a-671273729d1c,47c5a97a-a4d2-4233-b20d-f1b2839791b4,ec2bb7b8-f211-4174-9cda-f016f9c70827,87abd59d-b753-4710-833d-ab46a08e4181,c6ebf70d-bf8f-4183-905f-51d1e93f1874
ee46ce8a-8479-49a2-bc68-9c72ba4f7dbf,oat3dau1,great_success,602,588,601,350,594,583,386,302,145,611,light,ae31a905-d19c-4840-8a2f-1bf36397715c,02f3a506-71c9-411a-8056-944c540adda1,a1d935f5-fb75-43df-baab-1f8900b01be5,d92b72c7-6b29-48df-aae4-f658cbe5d576,93797e8a-9370-4d79-a0d3-b839656a6587
42287d7d-5375-4ab8-886b-f4fd7de7ea26,52532qhg,above_average,57,3,52,253,56,36,574,259,76,46,"",0f2d1f7b-1ae1-4202-981e-39b9ac0c9420,c2d5dc74-9c2b-455a-8442-692748cf931c,2e1a6ff9-1b6b-41d9-88c3-1e0207bd01d7,63d89ac7-ffc0-4d5c-a21c-93d7db0e9eb6,f8be18da-b71a-4997-a116-9c8f7e9361b6
b5450ac7-4517-4d2d-995a-22d9a797758c,6macouvi,great_success,447,226,368,336,298,128,610,338,172,282,"",3c2da4d4-bc66-4950-b8a6-5ddd883ad399,15437740-e2aa-4a00-aa43-84c1ccff65f7,e651c026-5ab0-4394-9f62-2c6f64060684,00de6361-308c-4fbf-a19c-5a514beef25b,b00b20fd-19b6-4c78-8a07-2ffd54461cf0
1f46bf82-87a8-4e4f-be8f-8ce523bd35e4,lmho8b59,above_average,560,435,391,301,248,151,761,510,23,125,"",68e0e744-3a07-41ee-9aea-d85686d5b565,c25430f3-2e90-4218-b298-aa63e59f793b,0c9e21bf-19d8-4aa3-980f-fb6963d25ab8,3c5734c0-06bd-4e6b-9a06-8270428abcad,ebed6cce-b236-4dec-8610-dfbf927dfba9
fa624176-a113-4406-b6ea-b22dfb9a705f,l6unkieo,great_success,311,280,119,279,16,13,692,337,27,239,"",ce9812d3-75b4-41f3-9433-236bee007e3e,145f970e-38b0-47ab-af0d-5cd3f0d16ea1,617afeef-1e89-4e1b-a75a-f1d499a8d1d4,63bd79f6-8b83-4ba0-9e8b-7e385cc58695,fc5d7ca7-65a9-4249-8946-a0019856119d
d0352f23-4205-4ad1-90f1-4f8a313bbe55,eugjrslp,average,257,41,272,254,230,98,272,254,9,149,"",89503ed8-b2cb-4da1-873b-a62c4303dcff,bda512d1-c155-4760-9825-87233df13656,0e9c00f4-f867-4675-9c9c-ee0cc6a1246b,f8da751d-a719-4820-8035-1e8251970166,ef10dcd1-0d94-4566-a20d-ca631c228520
f5f497bb-a048-42b6-af29-8f0a21b04717,la3rhm2d,average,30,4,38,260,103,39,845,259,74,24,"",4383b96f-ad0e-4dae-bedc-8cc86af04066,6782781f-2b11-4994-8d5b-d47ccf46a130,8ce34967-288d-4be6-8c50-617c4534f595,87b61482-c40f-4efb-bfcb-bee9cc09c33b,dca26cba-e37e-4b7e-a6b4-1cdd91fba344
5aaf9c09-e1f5-43e2-9d06-0a22375a1448,4osbtoc2,great_success,546,376,394,334,207,139,619,333,127,382,"",59eeab78-ee8e-4ef4-a769-4868a592e55a,53a3702a-5d41-42fc-b568-9695fad2373d,e59563f9-da6d-48ef-a320-8880e7bf3782,0231d9c9-bed0-4786-af80-b0e8b4096197,77f43c46-f529-42e1-ab05-789a39f8024d
20952234-5a81-43d9-b10e-a4ce1143e409,dj3rq0s9,high,580,478,364,333,360,151,813,511,52,370,"",6e67d0a2-52a2-4524-b293-74a970b61a3a,979099ed-0d99-458f-84d4-b38a5276178d,d97d0bd7-78f1-44a7-93ef-41139e8ba201,08db546f-a1cd-47e5-8bd0-0b4d4cb0cee0,14a619ea-ceba-47f8-bcd1-7572e3e3b926
cb07eadb-330d-4662-ae57-aab23ee80394,tkn5vvoh,great_success,230,23,199,337,118,67,735,337,75,95,"",6f9e23ef-422f-4279-9fd1-4b013d2da665,90cece03-a6f2-4340-8463-d3dbee11c05a,9ea6d9bb-ed6d-4aed-ae99-1cbb0d8bb5f0,529ad3e5-d420-4eb1-afe6-2a00f8ba787c,9665a471-b345-4628-8fa2-e767724fef86
6ba5f9bd-cb34-43a9-90b4-2d5f25f75b44,vhmeamot,great_success,360,278,98,275,16,15,693,337,25,234,"",28cd93d3-4b71-4b2a-9964-0c94cdda9ace,db628e89-924f-4e0c-b8e2-b5997a0583f0,d6703641-1e0e-43ec-808b-f1ede1c029e3,3e4ce860-b54b-4691-b227-d12859fd36ae,4d27d234-3c2b-4459-bdb3-4111e7b4d8a3
3b3d47c7-7b58-4d73-a81d-183174a6157c,m15p59j5,above_average,13,2,7,257,5,19,572,258,9,33,"",a6e8495c-94ea-4702-994a-9b7281551145,1cf1cbfa-402c-43d5-8349-28b0d28af3df,616854cb-7ecb-4f2c-8398-ea8ba790c310,028fd09b-99f4-404e-b72b-acbf95876b24,6c755d91-ad4d-4696-b07a-e56ae1438057
64603490-9e54-4dfc-a872-7a40f1513e3a,8s611ms5,great_success,330,279,104,277,16,15,692,342,25,236,"",7a864481-fbdb-490e-b20d-077e1a5018ae,771b411d-9e26-494b-bf3b-4a3b113a6370,0ba8b32d-033b-4ecf-a87a-2ddd243a1806,bff50e19-3184-4704-b000-e33ae9949f3a,0828837e-b2f5-4235-8d6c-0b1012c7f10a
b91d4f23-3963-4de6-ab99-236ed8289900,jn8jn5dc,above_average,565,430,319,264,450,218,495,507,289,421,"",04a500b6-a8a6-4481-8196-211a3c869af9,46c0663e-62fe-4cd3-87ba-bc7f08913fb0,e69468e6-56cc-43fe-a5af-5055202e3149,1322eea2-c35e-4b75-a79c-31bc0b8b9792,7d70827a-1e3b-4c31-b5aa-091d2ec688a7
a90e68d1-218b-4987-9266-9b18c16996ff,5u8giv5m,high,389,233,268,361,151,82,762,483,106,202,"",09463a95-10f5-4a48-b976-3f67f22b3591,15b0080e-7932-4400-afbe-2fd9f3bcfb5b,364e1235-bf6f-4eff-8de0-42fbb0c75f8e,69ba331e-1727-43c1-b4e0-f631e7d938fe,1fa3bc89-cdc6-4dd6-a1f2-e0a38d4bc6b8
788afd06-bb12-4810-b43c-b35f634edd53,nbfjgqh0,high,635,506,435,325,491,273,593,324,118,473,light,058b95c3-9723-4575-9bc8-dcc98f334ce3,43b08511-05be-4a11-9864-047b801cdd6e,8a62004e-dfe4-4967-8f40-ab181a96a6d5,84c388e2-a969-43c6-85af-1fd86cb30a89,1efd5dc2-0e93-4efb-ac92-eaac79b077ac
5c1271b3-10ca-4a85-bfe7-2b51d248fbe9,v5283rkm,high,567,504,332,294,344,178,630,332,127,281,light,7568706d-19c8-4e4c-9ecd-63c5a103bb7f,d3e8fb2d-7174-4312-9a77-369ecf0e2dbf,475b1cf1-51d5-46f0-9b2a-8706882fbc62,15f021f2-3f16-400e-8031-2186bc744738,d64f2055-afda-4c8d-ba7d-8be5f0464d7b
6497ee53-5009-4778-8e5e-e9bb1b433a7c,ht82vvir,great_success,7,2,6,336,5,28,670,338,24,34,"",dfd5754c-ed0f-4c0b-aee2-246ea230716c,8bab839e-5a0e-41c6-a190-93fc717d6759,95699bb2-94da-4410-bc82-1d8818d499c5,ce927147-7b3f-49f8-a684-4e926e3ac746,42d76d37-176f-46f4-a52c-2a07a75d23d3
1d78e80f-a89a-448c-8987-f62eb9fcdf01,mbgvjk5s,high,280,231,227,275,191,141,696,241,103,415,"",a465b0ec-3220-448e-8f8d-90e6c35c0d82,fae2ff1f-2681-48de-8879-d0cbd04fe7bb,d64b3413-a9d7-4d25-95ca-0847322d83c7,262ac1e2-ff64-42c6-a3fb-98a670d4cb83,ac237a0c-6465-4ebf-ad27-7af5fd8b3db2
2c61ac17-c277-448f-9d75-b93986c8d34d,c3qfuo8a,above_average,596,507,380,294,366,193,460,338,185,316,light,3cd1b18c-4b48-4121-852e-684b034e5317,a8ce20f3-51b5-4ddf-a8f8-f02a3895ff75,e2875ff7-c353-4f76-b8e3-024e706daa62,bebd53dc-d2dc-4392-a250-9ba6b24cae6b,7838a35a-552a-4615-bed3-7d0875b858ee
ee009811-2dd3-4001-8be6-34073d7126d2,48sqcvq0,high,389,98,181,334,122,1,787,509,75,95,"",20722f1f-85e3-463e-89d7-bae4598b0747,5bb9ff63-d0dc-4e86-a742-cd2dee230a14,e95abdf0-c269-479d-b86e-465dfb539865,20fb293f-70d7-45a5-9544-49a0f5ff55ab,b980839d-6dee-4a29-ba69-2c99bcd0bfeb
ca643479-a4cd-408b-8704-1a0fbb90e088,5qvcnhsd,above_average,116,17,169,374,91,138,755,509,24,75,"",99123aa9-e661-438b-b1cc-19d0ec211bd7,ef5ec3bc-1c69-4107-966d-8fe7c6ed0524,9f877b70-5964-42f6-842c-d58229b6d2f3,af6856de-5be9-42ed-a8dc-31a09c6f2d0e,218bc978-ab05-431c-9e69-c86cfb808a58
61bb4677-18a4-472e-88b8-28b89cde7ab7,p4lb17p2,high,511,408,164,338,105,103,618,271,294,406,"",b452e7e9-e228-48b8-9c77-26ebb1a0987d,184a85da-a404-4555-9796-e53ca1f48cd1,69d75501-2007-477b-aea5-d72e3cc2d779,3f9ae048-ca08-48f8-b4d3-a15bc1925c16,336719e3-50e2-4dea-9a8b-d08f1bfef8bb
14b66acf-0c4d-48f1-b972-ca92725e624d,l5fvelhh,above_average,338,90,213,337,116,66,784,507,74,93,"",33447708-e9a0-4c0a-98d7-da28ebd05eec,0479fabd-25e6-4be7-a3e3-c16e753eb0ef,b1733661-b65e-4d7b-ac5d-90c8c3b57b53,041671f0-4a5a-4c5a-9c66-76d13fb0b487,ced35b78-d31c-4460-96e9-1fda97e3711e
2c0fa4c7-d649-408f-946b-ebe21808ac30,uvgpg2g6,high,592,446,402,303,98,45,767,517,27,128,"",65c14328-cc3b-4de7-8a28-0d098b8c26fd,1f2d8aea-4cee-4717-81cf-305991aa98c7,0341c551-3722-42d4-8354-70566327b11f,9a6a4d1b-48d5-40f4-bef3-6c461cb68f0e,b26438a6-5b45-48d6-89f8-58bea547f38b
c5c96e81-8d2e-4f81-8647-70bfd4ef9b65,u3rghl5c,high,585,446,308,214,359,147,695,295,107,232,"",890b3a0d-1b25-4e62-85b7-03b8e8113e36,ecc3b0ea-df44-4a3d-9136-f919a040433e,b441dce7-6756-4a26-8f38-277a20af76d9,9b671eee-026c-4b60-b334-3d9610985039,49d3ac7b-09fc-44f8-b8a8-631091d80e5c
1e166176-5abd-4694-88cd-279c0939ffb0,0f02ndch,amazing_success,199,25,198,340,115,67,737,335,75,98,"",15ba8ac0-f961-4ca6-bf79-b77619f8f610,c42a97a7-4954-447c-8e9c-a0eb735bd9cf,06ba931a-2bcc-4822-ae11-00f982505a76,c3b2a1c3-cfde-49cc-8277-71a535da53c3,2ec6bb7b-0381-4032-8b09-8779529e15c1
4d49f58b-91cf-4248-9053-e3bbb3e03de0,6ge8ttcq,great_success,496,370,363,362,339,106,951,343,61,282,"",668f6dd0-f26b-42cf-b77a-1f70b160e458,1735d394-39ff-4b23-a74b-90bfaef2b1d3,2c46cc92-07c0-4fab-873d-f94d8e1e1447,2825b1e8-ce6b-41e4-bab5-5e57c5d57774,72f5281c-cafc-4b92-a164-511e2c4136d6
